"species","datasourceGUID","seedlotGUID","scarified","cs","ws","light","alternating","temperature","nseeds","ngerminated"
"Cerastium brachypetalum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","C28CB42B-87B5-E70B-75C6-57D7DFE9E72D","0","0","0","1","1",13.33333333,20,11
"Cerastium brachypetalum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","6E158DF2-9A94-7821-69E0-2D356F827442","0","0","0","1","0",10,20,17
"Cerastium brachypetalum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","C28CB42B-87B5-E70B-75C6-57D7DFE9E72D","0","0","0","1","0",10,20,17
"Cerastium brachypetalum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","3AF424B6-7139-F785-2A9C-8F03C937F6FD","0","0","0","1","1",13.33333333,50,47
"Cerastium brachypetalum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","3AF424B6-7139-F785-2A9C-8F03C937F6FD","0","0","0","1","1",16,49,49
"Cerastium brachypetalum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","53681F4F-8873-BBF4-CB46-5B09C0E94A98","0","0","0","1","1",15,15,13
"Cerastium brachypetalum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","3AF424B6-7139-F785-2A9C-8F03C937F6FD","0","0","0","1","1",16,50,46
"Cerastium brachypetalum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","53681F4F-8873-BBF4-CB46-5B09C0E94A98","0","0","0","1","1",16,20,15
"Cerastium brachypetalum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","A0600888-3143-B749-CEC1-E0EA3035CE26","0","1","0","1","1",13.33333333,20,2
"Cerastium brachypetalum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","922749CB-B7D6-20EE-C2EC-943C7F9D593C","0","0","0","1","1",16,8,0
"Cerastium brachypetalum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","A0600888-3143-B749-CEC1-E0EA3035CE26","0","1","0","1","1",16,10,9
"Cerastium brachypetalum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","922749CB-B7D6-20EE-C2EC-943C7F9D593C","0","0","0","1","1",13.33333333,10,10
"Cerastium brachypetalum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","922749CB-B7D6-20EE-C2EC-943C7F9D593C","0","0","0","1","0",10,10,10
"Cerastium diffusum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","BE01DAF7-12F8-14E2-FA4A-A0D8A1793F45","0","0","0","1","0",25,10,10
"Cerastium diffusum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","BE01DAF7-12F8-14E2-FA4A-A0D8A1793F45","0","0","0","1","0",10,10,7
"Cerastium diffusum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","53DA90D9-7AC5-2EF6-05B3-E2CB1E81A353","0","0","0","1","0",10,48,48
"Cerastium diffusum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","8EEE0D28-40A1-E911-134B-26A6AD02A88A","0","0","0","1","0",10,20,20
"Cerastium diffusum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","BE01DAF7-12F8-14E2-FA4A-A0D8A1793F45","0","0","0","1","0",15,9,4
"Cerastium diffusum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","53DA90D9-7AC5-2EF6-05B3-E2CB1E81A353","0","0","0","1","0",25,48,38
"Cerastium diffusum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","53DA90D9-7AC5-2EF6-05B3-E2CB1E81A353","0","0","0","1","0",20,46,46
"Cerastium diffusum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","8EEE0D28-40A1-E911-134B-26A6AD02A88A","0","0","0","1","0",11,50,50
"Cerastium diffusum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","BE01DAF7-12F8-14E2-FA4A-A0D8A1793F45","0","0","0","1","0",20,10,8
"Cerastium diffusum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","53DA90D9-7AC5-2EF6-05B3-E2CB1E81A353","0","0","0","1","0",15,50,50
"Cerastium fontanum","62540DFB-67FE-81BB-4133-0259D6F40647","4DB93E98-ECF6-DF95-3626-E4FF33BEC9B9","0","0","0","1","1",9,100,96
"Cerastium fontanum","62540DFB-67FE-81BB-4133-0259D6F40647","4DB93E98-ECF6-DF95-3626-E4FF33BEC9B9","0","0","0","1","1",17,100,99
"Cerastium fontanum","62540DFB-67FE-81BB-4133-0259D6F40647","4DB93E98-ECF6-DF95-3626-E4FF33BEC9B9","0","0","0","1","1",25,100,73
"Cerastium fontanum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","911B6AC3-A7CC-18F3-8D50-C4E2C9D7BB72","0","0","0","1","1",10,20,16
"Cerastium fontanum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","911B6AC3-A7CC-18F3-8D50-C4E2C9D7BB72","0","0","0","1","1",18,20,15
"Cerastium fontanum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","911B6AC3-A7CC-18F3-8D50-C4E2C9D7BB72","0","0","0","1","1",14,20,14
"Cerastium fontanum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","911B6AC3-A7CC-18F3-8D50-C4E2C9D7BB72","0","0","0","1","1",26,11,11
"Cerastium fontanum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","911B6AC3-A7CC-18F3-8D50-C4E2C9D7BB72","0","0","0","1","1",6,25,12
"Cerastium fontanum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","911B6AC3-A7CC-18F3-8D50-C4E2C9D7BB72","0","0","0","1","1",10,20,15
"Cerastium fontanum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","911B6AC3-A7CC-18F3-8D50-C4E2C9D7BB72","0","0","0","1","1",18,20,10
"Cerastium fontanum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","911B6AC3-A7CC-18F3-8D50-C4E2C9D7BB72","0","0","0","1","1",22,20,17
"Cerastium fontanum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","911B6AC3-A7CC-18F3-8D50-C4E2C9D7BB72","0","0","0","1","1",26,14,14
"Cerastium fontanum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","911B6AC3-A7CC-18F3-8D50-C4E2C9D7BB72","0","0","0","1","1",6,20,17
"Cerastium fontanum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","911B6AC3-A7CC-18F3-8D50-C4E2C9D7BB72","0","0","0","1","1",26,19,19
"Cerastium fontanum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","911B6AC3-A7CC-18F3-8D50-C4E2C9D7BB72","0","0","0","1","1",18,20,12
"Cerastium fontanum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","911B6AC3-A7CC-18F3-8D50-C4E2C9D7BB72","0","0","0","1","1",6,20,14
"Cerastium fontanum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","33660A0E-8453-2630-890D-1E4EF558B7B8","0","0","0","1","0",21,50,50
"Cerastium fontanum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","911B6AC3-A7CC-18F3-8D50-C4E2C9D7BB72","0","0","0","1","1",22,20,19
"Cerastium fontanum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","911B6AC3-A7CC-18F3-8D50-C4E2C9D7BB72","0","0","0","1","1",10,20,17
"Cerastium fontanum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","911B6AC3-A7CC-18F3-8D50-C4E2C9D7BB72","0","0","0","1","1",10,20,19
"Cerastium fontanum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","911B6AC3-A7CC-18F3-8D50-C4E2C9D7BB72","0","0","0","1","1",6,20,11
"Cerastium fontanum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","911B6AC3-A7CC-18F3-8D50-C4E2C9D7BB72","0","0","0","1","1",26,17,16
"Cerastium fontanum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","911B6AC3-A7CC-18F3-8D50-C4E2C9D7BB72","0","0","0","1","1",26,17,15
"Cerastium fontanum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","911B6AC3-A7CC-18F3-8D50-C4E2C9D7BB72","0","0","0","1","1",22,20,18
"Cerastium fontanum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","A91952BE-1AA0-12DF-2BF5-2E6621180A10","0","0","0","1","0",15,21,21
"Cerastium fontanum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","A91952BE-1AA0-12DF-2BF5-2E6621180A10","0","0","0","1","1",15,20,20
"Cerastium fontanum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","911B6AC3-A7CC-18F3-8D50-C4E2C9D7BB72","0","0","0","1","1",14,20,16
"Cerastium fontanum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","33660A0E-8453-2630-890D-1E4EF558B7B8","0","0","0","1","0",20,50,50
"Cerastium fontanum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","911B6AC3-A7CC-18F3-8D50-C4E2C9D7BB72","0","0","0","1","1",14,20,17
"Cerastium fontanum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","911B6AC3-A7CC-18F3-8D50-C4E2C9D7BB72","0","0","0","1","1",18,20,13
"Cerastium fontanum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","A91952BE-1AA0-12DF-2BF5-2E6621180A10","0","0","0","1","0",20,20,20
"Cerastium fontanum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","911B6AC3-A7CC-18F3-8D50-C4E2C9D7BB72","0","0","0","1","1",14,20,15
"Cerastium fontanum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","911B6AC3-A7CC-18F3-8D50-C4E2C9D7BB72","0","0","0","1","1",22,20,16
"Cerastium fontanum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","A39D7831-B72E-9F43-D099-022850E7706A","0","0","0","1","0",10,20,16
"Cerastium fontanum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","A39D7831-B72E-9F43-D099-022850E7706A","0","0","0","1","0",15,20,13
"Cerastium fontanum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","A39D7831-B72E-9F43-D099-022850E7706A","0","0","0","1","1",15,20,20
"Cerastium glomeratum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","E2EC5A8B-7A55-79B0-54BD-D324779EC469","0","0","0","1","1",18,20,20
"Cerastium glomeratum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","E2EC5A8B-7A55-79B0-54BD-D324779EC469","0","0","0","1","1",26,20,20
"Cerastium glomeratum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","354321CB-7550-84C0-AFAF-4CA9B51F018B","0","0","0","1","0",5,50,50
"Cerastium glomeratum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","AC22FB54-D727-2870-E9DE-852381533B0E","0","0","0","1","0",25,50,7
"Cerastium glomeratum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","AC22FB54-D727-2870-E9DE-852381533B0E","0","0","0","1","0",15,50,44
"Cerastium glomeratum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","E2EC5A8B-7A55-79B0-54BD-D324779EC469","0","0","0","1","1",10,20,20
"Cerastium glomeratum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","E2EC5A8B-7A55-79B0-54BD-D324779EC469","0","0","0","1","1",22,20,19
"Cerastium glomeratum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","354321CB-7550-84C0-AFAF-4CA9B51F018B","0","0","0","1","0",6,50,43
"Cerastium glomeratum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","AC22FB54-D727-2870-E9DE-852381533B0E","0","0","0","1","0",10,49,47
"Cerastium glomeratum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","E2EC5A8B-7A55-79B0-54BD-D324779EC469","0","0","0","1","1",18,20,14
"Cerastium glomeratum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","AC22FB54-D727-2870-E9DE-852381533B0E","0","0","0","1","0",20,50,32
"Cerastium glomeratum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","E2EC5A8B-7A55-79B0-54BD-D324779EC469","0","0","0","1","1",6,20,20
"Cerastium glomeratum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","E2EC5A8B-7A55-79B0-54BD-D324779EC469","0","0","0","1","1",26,19,19
"Cerastium glomeratum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","354321CB-7550-84C0-AFAF-4CA9B51F018B","0","0","0","1","0",6,50,48
"Cerastium glomeratum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","E2EC5A8B-7A55-79B0-54BD-D324779EC469","0","0","0","1","1",22,20,20
"Cerastium glomeratum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","E2EC5A8B-7A55-79B0-54BD-D324779EC469","0","0","0","1","1",14,20,20
"Cerastium pumilum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","BEDADFE3-5FE8-0283-84AE-385DF046112B","0","0","0","1","1",15,20,19
"Cerastium pumilum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","BEDADFE3-5FE8-0283-84AE-385DF046112B","0","0","0","1","0",10,20,19
"Cerastium semidecandrum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","C1465430-0013-0500-CABA-D9C56A1CD152","0","0","0","1","0",15,20,19
"Cerastium semidecandrum","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","C1465430-0013-0500-CABA-D9C56A1CD152","0","0","0","1","0",16,50,50
"Chaerophyllum hirsutum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","F8103BC9-B2D4-2DE2-D0DB-EA7D582AD871","0","1","0","1","1",22,23,3
"Chaerophyllum hirsutum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","F8103BC9-B2D4-2DE2-D0DB-EA7D582AD871","0","1","0","1","1",18,25,2
"Chaerophyllum hirsutum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","F8103BC9-B2D4-2DE2-D0DB-EA7D582AD871","0","1","0","1","1",26,25,8
"Chaerophyllum hirsutum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","F8103BC9-B2D4-2DE2-D0DB-EA7D582AD871","0","1","0","1","1",18,25,1
"Chaerophyllum hirsutum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","F8103BC9-B2D4-2DE2-D0DB-EA7D582AD871","0","1","0","1","1",10,25,0
"Chaerophyllum hirsutum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","F8103BC9-B2D4-2DE2-D0DB-EA7D582AD871","0","1","0","1","1",18,25,0
"Chaerophyllum hirsutum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","F8103BC9-B2D4-2DE2-D0DB-EA7D582AD871","0","1","0","1","1",26,25,15
"Chaerophyllum hirsutum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","F8103BC9-B2D4-2DE2-D0DB-EA7D582AD871","0","1","0","1","1",22,24,2
"Chaerophyllum hirsutum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","F8103BC9-B2D4-2DE2-D0DB-EA7D582AD871","0","1","0","1","1",26,25,9
"Chaerophyllum hirsutum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","F8103BC9-B2D4-2DE2-D0DB-EA7D582AD871","0","1","0","1","1",10,25,1
"Chaerophyllum hirsutum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","F8103BC9-B2D4-2DE2-D0DB-EA7D582AD871","0","1","0","1","1",14,25,0
"Chaerophyllum hirsutum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","F8103BC9-B2D4-2DE2-D0DB-EA7D582AD871","0","1","0","1","1",26,24,14
"Chaerophyllum hirsutum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","F8103BC9-B2D4-2DE2-D0DB-EA7D582AD871","0","1","0","1","1",22,21,3
"Chaerophyllum hirsutum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","F8103BC9-B2D4-2DE2-D0DB-EA7D582AD871","0","1","0","1","1",26,25,3
"Chaerophyllum hirsutum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","F8103BC9-B2D4-2DE2-D0DB-EA7D582AD871","0","1","0","1","1",6,25,0
"Chaerophyllum hirsutum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","F8103BC9-B2D4-2DE2-D0DB-EA7D582AD871","0","1","0","1","1",26,25,12
"Chaerophyllum hirsutum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","F8103BC9-B2D4-2DE2-D0DB-EA7D582AD871","0","1","0","1","1",22,24,4
"Chaerophyllum hirsutum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","F8103BC9-B2D4-2DE2-D0DB-EA7D582AD871","0","1","0","1","1",22,25,4
"Chaerophyllum hirsutum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","F8103BC9-B2D4-2DE2-D0DB-EA7D582AD871","0","1","0","1","1",22,24,9
"Chaerophyllum hirsutum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","F8103BC9-B2D4-2DE2-D0DB-EA7D582AD871","0","1","0","1","1",22,23,4
"Chaerophyllum hirsutum","C1A0626B-D713-F8FB-F39E-E2EF64BFC415","F8103BC9-B2D4-2DE2-D0DB-EA7D582AD871","0","1","0","1","1",26,25,7
"Chamaemelum nobile","62540DFB-67FE-81BB-4133-0259D6F40647","6BA19418-0FC0-822E-F904-F76649FB2FA8","0","0","0","1","1",25,99,76
"Chamaemelum nobile","62540DFB-67FE-81BB-4133-0259D6F40647","6BA19418-0FC0-822E-F904-F76649FB2FA8","0","0","0","1","1",17,94,78
"Chamaemelum nobile","62540DFB-67FE-81BB-4133-0259D6F40647","6BA19418-0FC0-822E-F904-F76649FB2FA8","0","0","0","1","1",9,100,61
"Chamaemelum nobile","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","FBA1BA27-6ADF-6119-E44A-84F1E656ECB4","0","0","0","1","0",16,50,48
"Chamaemelum nobile","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","C5FAE565-1866-4517-F171-EC5244593F0A","0","0","0","1","0",26,50,31
"Chamaemelum nobile","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","C5FAE565-1866-4517-F171-EC5244593F0A","0","0","0","1","0",16,50,41
"Chamaemelum nobile","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","FBA1BA27-6ADF-6119-E44A-84F1E656ECB4","0","0","0","1","0",11,50,28
"Chamaemelum nobile","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","C5FAE565-1866-4517-F171-EC5244593F0A","0","0","0","1","0",11,50,46
"Chamaemelum nobile","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","FBA1BA27-6ADF-6119-E44A-84F1E656ECB4","0","0","0","1","0",26,50,30
"Chenopodium album","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","051477BE-FE3D-5427-3A62-B7EA6878F511","0","0","0","1","0",16,200,179
"Chenopodium album","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","8CDE09CD-9C1F-826B-33E9-E76FBCC45730","0","0","0","1","1",15,20,19
"Chenopodium album","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","A8880BA1-E208-0F0C-CFF4-EB001A3E404C","0","0","0","1","1",16,20,20
"Chenopodium album","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","051477BE-FE3D-5427-3A62-B7EA6878F511","0","0","0","1","0",15,20,20
"Chenopodium album","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","051477BE-FE3D-5427-3A62-B7EA6878F511","0","0","0","1","0",16,20,20
"Chenopodium album","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","8CDE09CD-9C1F-826B-33E9-E76FBCC45730","0","0","0","1","1",16,200,197
"Chenopodium album","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","A8880BA1-E208-0F0C-CFF4-EB001A3E404C","0","0","0","1","1",16,200,187
"Chenopodium album","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","A8880BA1-E208-0F0C-CFF4-EB001A3E404C","0","0","0","1","1",15,20,20
"Chenopodium album","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","8CDE09CD-9C1F-826B-33E9-E76FBCC45730","0","0","0","1","1",16,19,19
"Dysphania ambrosioides","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","5018BA11-7EB6-A245-AD92-018F66C66E1F","0","0","0","1","1",26,50,50
"Dysphania ambrosioides","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","DB5EB266-1D0E-3D5B-75AE-3DCEDD658FFF","0","0","0","1","1",21,49,48
"Dysphania ambrosioides","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","BDD5D13A-79E9-128E-2E19-CF08CA4E3CE1","0","0","0","1","0",15,19,19
"Dysphania ambrosioides","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","DB5EB266-1D0E-3D5B-75AE-3DCEDD658FFF","0","0","0","1","1",18.33333333,50,50
"Dysphania ambrosioides","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","BDD5D13A-79E9-128E-2E19-CF08CA4E3CE1","0","0","0","1","0",16,50,49
"Dysphania ambrosioides","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","5018BA11-7EB6-A245-AD92-018F66C66E1F","0","0","0","1","1",25,50,49
"Dysphania ambrosioides","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","DB5EB266-1D0E-3D5B-75AE-3DCEDD658FFF","0","0","0","1","1",21,200,179
"Chenopodium ficifolium","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","F365E7D5-8E3E-8D4B-0B89-F82CA8F27AA7","0","0","0","1","0",6,20,20
"Chenopodium ficifolium","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","F365E7D5-8E3E-8D4B-0B89-F82CA8F27AA7","0","0","0","1","0",21,20,20
"Chenopodium ficifolium","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","F365E7D5-8E3E-8D4B-0B89-F82CA8F27AA7","0","0","0","1","0",31,20,19
"Chenopodium ficifolium","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","F365E7D5-8E3E-8D4B-0B89-F82CA8F27AA7","0","0","0","1","0",16,20,20
"Oxybasis glauca","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","0C709650-CE58-D863-F12E-44D2E59E5B7C","0","0","0","1","0",30,20,20
"Oxybasis glauca","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","1A53673E-A8ED-C5A0-3B0F-EEEC557F41E5","0","0","0","1","1",16,46,46
"Oxybasis glauca","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","1A53673E-A8ED-C5A0-3B0F-EEEC557F41E5","0","0","0","1","1",15,49,49
"Oxybasis glauca","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","0C709650-CE58-D863-F12E-44D2E59E5B7C","0","0","0","1","0",20,18,18
"Oxybasis glauca","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","1A53673E-A8ED-C5A0-3B0F-EEEC557F41E5","0","0","0","1","1",16,200,196
"Oxybasis glauca","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","0C709650-CE58-D863-F12E-44D2E59E5B7C","0","0","0","1","0",5,20,0
"Oxybasis glauca","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","0C709650-CE58-D863-F12E-44D2E59E5B7C","0","0","0","1","0",15,19,15
"Lipandra polysperma","6BE4D362-8351-E596-0832-967328B53BA9","C3586541-1C92-CC42-BAD3-4DD11F3CC485","0","0","0","1","1",18,20,2
"Lipandra polysperma","6BE4D362-8351-E596-0832-967328B53BA9","C3586541-1C92-CC42-BAD3-4DD11F3CC485","0","0","0","1","0",22,10,9
"Lipandra polysperma","6BE4D362-8351-E596-0832-967328B53BA9","C3586541-1C92-CC42-BAD3-4DD11F3CC485","0","0","0","1","1",18,8,7
"Lipandra polysperma","6BE4D362-8351-E596-0832-967328B53BA9","C3586541-1C92-CC42-BAD3-4DD11F3CC485","0","0","0","1","0",22,10,8
"Lipandra polysperma","6BE4D362-8351-E596-0832-967328B53BA9","C3586541-1C92-CC42-BAD3-4DD11F3CC485","0","0","0","1","1",18,7,6
"Lipandra polysperma","6BE4D362-8351-E596-0832-967328B53BA9","C3586541-1C92-CC42-BAD3-4DD11F3CC485","0","0","0","1","1",18,9,8
"Lipandra polysperma","6BE4D362-8351-E596-0832-967328B53BA9","C3586541-1C92-CC42-BAD3-4DD11F3CC485","0","0","0","1","0",22,17,7
"Lipandra polysperma","6BE4D362-8351-E596-0832-967328B53BA9","C3586541-1C92-CC42-BAD3-4DD11F3CC485","0","0","0","1","0",22,10,4
"Lipandra polysperma","6BE4D362-8351-E596-0832-967328B53BA9","C3586541-1C92-CC42-BAD3-4DD11F3CC485","0","0","0","1","1",18,20,5
"Lipandra polysperma","6BE4D362-8351-E596-0832-967328B53BA9","C3586541-1C92-CC42-BAD3-4DD11F3CC485","0","0","0","1","1",18,5,5
"Lipandra polysperma","6BE4D362-8351-E596-0832-967328B53BA9","C3586541-1C92-CC42-BAD3-4DD11F3CC485","0","0","0","1","0",22,17,1
"Lipandra polysperma","6BE4D362-8351-E596-0832-967328B53BA9","C3586541-1C92-CC42-BAD3-4DD11F3CC485","0","0","0","1","1",18,20,1
"Lipandra polysperma","6BE4D362-8351-E596-0832-967328B53BA9","C3586541-1C92-CC42-BAD3-4DD11F3CC485","0","0","0","1","1",18,12,10
"Lipandra polysperma","6BE4D362-8351-E596-0832-967328B53BA9","C3586541-1C92-CC42-BAD3-4DD11F3CC485","0","0","0","1","0",22,11,10
"Lipandra polysperma","6BE4D362-8351-E596-0832-967328B53BA9","C3586541-1C92-CC42-BAD3-4DD11F3CC485","0","0","0","1","0",22,7,5
"Lipandra polysperma","6BE4D362-8351-E596-0832-967328B53BA9","C3586541-1C92-CC42-BAD3-4DD11F3CC485","0","0","0","1","0",22,7,4
"Lipandra polysperma","6BE4D362-8351-E596-0832-967328B53BA9","C3586541-1C92-CC42-BAD3-4DD11F3CC485","0","0","0","1","0",22,14,1
"Lipandra polysperma","6BE4D362-8351-E596-0832-967328B53BA9","C3586541-1C92-CC42-BAD3-4DD11F3CC485","0","0","0","1","0",22,16,5
"Oxybasis rubra","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","A26F5F9D-E979-0ABB-8EF3-CB3DCEB1D1EA","0","0","0","1","0",15,50,0
"Oxybasis rubra","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","434F670B-D5D6-8803-CE2A-B242CF66CFCB","0","0","0","1","1",26,50,50
"Oxybasis rubra","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","A26F5F9D-E979-0ABB-8EF3-CB3DCEB1D1EA","0","0","0","1","0",20,50,0
"Oxybasis rubra","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","A26F5F9D-E979-0ABB-8EF3-CB3DCEB1D1EA","0","0","0","1","1",15,50,50
"Oxybasis rubra","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","A26F5F9D-E979-0ABB-8EF3-CB3DCEB1D1EA","0","0","0","1","0",30,50,2
"Oxybasis rubra","4ABF122C-7DFC-20DB-2E6F-E00E2F9E889D","A26F5F9D-E979-0ABB-8EF3-CB3DCEB1D1EA","0","1","0","1","0",20,50,1
